###Input_File	Marker	keep_Audio	Start_formatiert	Ende_formatiert	Start_(sek.)	Ende_(sek.)	Länge_(sek.)	Beschreibung	Ort	Lokation	DateTime	AddToStart	1.0
000_IMG_8183.jpg		no	0:00	0:05	0.000	5.000	5.000	Südfrankreich Italien	Tarnschlucht		16.4.95 (So) 12:00		
IMG_8150.jpg		no	0:05	0:10	5.000	10.000	5.000	Südfrankreich Italien			16.4.95 (So) 12:00		
IMG_8151.jpg		no	0:10	0:15	10.000	15.000	5.000	Südfrankreich Italien			16.4.95 (So) 12:00		
IMG_8152.jpg		no	0:15	0:20	15.000	20.000	5.000	Südfrankreich Italien	Bourg-en-Bresse	Kloster Brou	16.4.95 (So) 12:00		
IMG_8153.jpg		no	0:20	0:25	20.000	25.000	5.000	Südfrankreich Italien	Bourg-en-Bresse	Kloster Brou	16.4.95 (So) 12:00		
IMG_8154.jpg		no	0:25	0:30	25.000	30.000	5.000	Südfrankreich Italien	Bourg-en-Bresse	Kloster Brou	16.4.95 (So) 12:00		
IMG_8155.jpg		no	0:30	0:35	30.000	35.000	5.000	Südfrankreich Italien	Bourg-en-Bresse	Kloster Brou	16.4.95 (So) 12:00		
IMG_8156.jpg		no	0:35	0:40	35.000	40.000	5.000	Südfrankreich Italien	Bourg-en-Bresse	Kloster Brou	16.4.95 (So) 12:00		
IMG_8157.jpg		no	0:40	0:45	40.000	45.000	5.000	Südfrankreich Italien	Bourg-en-Bresse	Kloster Brou	16.4.95 (So) 12:00		
IMG_8158.jpg		no	0:45	0:50	45.000	50.000	5.000	Südfrankreich Italien			16.4.95 (So) 12:00		
IMG_8159.jpg		no	0:50	0:55	50.000	55.000	5.000	Südfrankreich Italien			16.4.95 (So) 12:00		
IMG_8160.jpg		no	0:55	1:00	55.000	60.000	5.000	Südfrankreich Italien	Polignac		16.4.95 (So) 12:00		
IMG_8161.jpg		no	1:00	1:05	60.000	65.000	5.000	Südfrankreich Italien	Polignac		16.4.95 (So) 12:00		
IMG_8162.jpg		no	1:05	1:10	65.000	70.000	5.000	Südfrankreich Italien	Le Puy-en-Velay		16.4.95 (So) 12:00		
IMG_8163.jpg		no	1:10	1:15	70.000	75.000	5.000	Südfrankreich Italien	Le Puy-en-Velay		16.4.95 (So) 12:00		
IMG_8164.jpg		no	1:15	1:20	75.000	80.000	5.000	Südfrankreich Italien	Le Puy-en-Velay		16.4.95 (So) 12:00		
IMG_8165.jpg		no	1:20	1:25	80.000	85.000	5.000	Südfrankreich Italien	Le Puy-en-Velay		16.4.95 (So) 12:00		
IMG_8166.jpg		no	1:25	1:30	85.000	90.000	5.000	Südfrankreich Italien	Le Puy-en-Velay		16.4.95 (So) 12:00		
IMG_8167.jpg		no	1:30	1:35	90.000	95.000	5.000	Südfrankreich Italien	Le Puy-en-Velay		16.4.95 (So) 12:00		
IMG_8168.jpg		no	1:35	1:40	95.000	100.000	5.000	Südfrankreich Italien	Le Puy-en-Velay		16.4.95 (So) 12:00		
IMG_8169.jpg		no	1:40	1:45	100.000	105.000	5.000	Südfrankreich Italien	Le Puy-en-Velay		16.4.95 (So) 12:00		
IMG_8170.jpg		no	1:45	1:50	105.000	110.000	5.000	Südfrankreich Italien	Le Puy-en-Velay		16.4.95 (So) 12:00		
IMG_8171.jpg		no	1:50	1:55	110.000	115.000	5.000	Südfrankreich Italien	Tarnschlucht		16.4.95 (So) 12:00		
IMG_8172.jpg		no	1:55	2:00	115.000	120.000	5.000	Südfrankreich Italien	Tarnschlucht		16.4.95 (So) 12:00		
IMG_8173.jpg		no	2:00	2:05	120.000	125.000	5.000	Südfrankreich Italien	Tarnschlucht		16.4.95 (So) 12:00		
IMG_8174.jpg		no	2:05	2:10	125.000	130.000	5.000	Südfrankreich Italien	Tarnschlucht		16.4.95 (So) 12:00		
IMG_8175.jpg		no	2:10	2:15	130.000	135.000	5.000	Südfrankreich Italien	Tarnschlucht		16.4.95 (So) 12:00		
IMG_8176.jpg		no	2:15	2:20	135.000	140.000	5.000	Südfrankreich Italien	Tarnschlucht		16.4.95 (So) 12:00		
IMG_8177.jpg		no	2:20	2:25	140.000	145.000	5.000	Südfrankreich Italien	Tarnschlucht		16.4.95 (So) 12:00		
IMG_8178.jpg		no	2:25	2:30	145.000	150.000	5.000	Südfrankreich Italien	Tarnschlucht		16.4.95 (So) 12:00		
IMG_8179.jpg		no	2:30	2:35	150.000	155.000	5.000	Südfrankreich Italien	Tarnschlucht		16.4.95 (So) 12:00		
IMG_8180.jpg		no	2:35	2:40	155.000	160.000	5.000	Südfrankreich Italien	Tarnschlucht		16.4.95 (So) 12:00		
IMG_8181.jpg		no	2:40	2:45	160.000	165.000	5.000	Südfrankreich Italien	Tarnschlucht		16.4.95 (So) 12:00		
IMG_8182.jpg		no	2:45	2:50	165.000	170.000	5.000	Südfrankreich Italien	Tarnschlucht		16.4.95 (So) 12:00		
IMG_8183.jpg		no	2:50	2:55	170.000	175.000	5.000	Südfrankreich Italien	Tarnschlucht		16.4.95 (So) 12:00		
IMG_8184.jpg		no	2:55	3:00	175.000	180.000	5.000	Südfrankreich Italien	Tarnschlucht		16.4.95 (So) 12:00		
IMG_8185.jpg		no	3:00	3:05	180.000	185.000	5.000	Südfrankreich Italien	Tarnschlucht		16.4.95 (So) 12:00		
IMG_8186.jpg		no	3:05	3:10	185.000	190.000	5.000	Südfrankreich Italien	Fraissinet-de-Fourques	Col de Perjuret	16.4.95 (So) 12:00		
IMG_8187.jpg		no	3:10	3:15	190.000	195.000	5.000	Südfrankreich Italien	Fraissinet-de-Fourques	Col de Perjuret	16.4.95 (So) 12:00		
IMG_8188.jpg		no	3:15	3:20	195.000	200.000	5.000	Südfrankreich Italien	Fraissinet-de-Fourques	Col de Perjuret	16.4.95 (So) 12:00		
IMG_8189.jpg		no	3:20	3:25	200.000	205.000	5.000	Südfrankreich Italien	Fraissinet-de-Fourques	Col de Perjuret	16.4.95 (So) 12:00		
IMG_8190.jpg		no	3:25	3:30	205.000	210.000	5.000	Südfrankreich Italien	Fraissinet-de-Fourques	Col de Perjuret	16.4.95 (So) 12:00		
IMG_8191.jpg		no	3:30	3:35	210.000	215.000	5.000	Südfrankreich Italien	Fraissinet-de-Fourques	Col de Perjuret	16.4.95 (So) 12:00		
IMG_8192.jpg		no	3:35	3:40	215.000	220.000	5.000	Südfrankreich Italien	Fraissinet-de-Fourques	Col de Perjuret	16.4.95 (So) 12:00		
IMG_8193.jpg		no	3:40	3:45	220.000	225.000	5.000	Südfrankreich Italien	Fraissinet-de-Fourques	Col de Perjuret	16.4.95 (So) 12:00		
IMG_8194.jpg		no	3:45	3:50	225.000	230.000	5.000	Südfrankreich Italien	Fraissinet-de-Fourques	Col de Perjuret	16.4.95 (So) 12:00		
IMG_8195.jpg		no	3:50	3:55	230.000	235.000	5.000	Südfrankreich Italien	Anduze		16.4.95 (So) 12:00		
IMG_8196.jpg		no	3:55	4:00	235.000	240.000	5.000	Südfrankreich Italien	Anduze		16.4.95 (So) 12:00		
IMG_8197.jpg		no	4:00	4:05	240.000	245.000	5.000	Südfrankreich Italien	Pont du Gard		16.4.95 (So) 12:00		
IMG_8198.jpg		no	4:05	4:10	245.000	250.000	5.000	Südfrankreich Italien	Pont du Gard		16.4.95 (So) 12:00		
IMG_8199.jpg		no	4:10	4:15	250.000	255.000	5.000	Südfrankreich Italien			16.4.95 (So) 12:00		
IMG_8200.jpg		no	4:15	4:20	255.000	260.000	5.000	Südfrankreich Italien			16.4.95 (So) 12:00		
IMG_8201.jpg		no	4:20	4:25	260.000	265.000	5.000	Südfrankreich Italien			16.4.95 (So) 12:00		
IMG_8202.jpg		no	4:25	4:30	265.000	270.000	5.000	Südfrankreich Italien			16.4.95 (So) 12:00		
IMG_8203.jpg		no	4:30	4:35	270.000	275.000	5.000	Südfrankreich Italien			16.4.95 (So) 12:00		
IMG_8204.jpg		no	4:35	4:40	275.000	280.000	5.000	Südfrankreich Italien			16.4.95 (So) 12:00		
IMG_8205.jpg		no	4:40	4:45	280.000	285.000	5.000	Südfrankreich Italien	Turin		16.4.95 (So) 12:00		
IMG_8206.jpg		no	4:45	4:50	285.000	290.000	5.000	Südfrankreich Italien	Turin		16.4.95 (So) 12:00		
IMG_8207.jpg		no	4:50	4:55	290.000	295.000	5.000	Südfrankreich Italien			16.4.95 (So) 12:00		
IMG_8208.jpg		no	4:55	5:00	295.000	300.000	5.000	Südfrankreich Italien			16.4.95 (So) 12:00		
IMG_8209.jpg		no	5:00	5:05	300.000	305.000	5.000	Südfrankreich Italien			16.4.95 (So) 12:00		
IMG_8210.jpg		no	5:05	5:10	305.000	310.000	5.000	Südfrankreich Italien			16.4.95 (So) 12:00		
IMG_8211.jpg		no	5:10	5:15	310.000	315.000	5.000	Südfrankreich Italien			16.4.95 (So) 12:00		
IMG_8212.jpg		no	5:15	5:20	315.000	320.000	5.000	Südfrankreich Italien	Novara		16.4.95 (So) 12:00		
IMG_8213.jpg		no	5:20	5:25	320.000	325.000	5.000	Südfrankreich Italien	Novara		16.4.95 (So) 12:00		
IMG_8214.jpg		no	5:25	5:30	325.000	330.000	5.000	Südfrankreich Italien			16.4.95 (So) 12:00		
IMG_8215.jpg		no	5:30	5:35	330.000	335.000	5.000	Südfrankreich Italien			16.4.95 (So) 12:00		
IMG_8216.jpg		no	5:35	5:40	335.000	340.000	5.000	Südfrankreich Italien	Vigevano		16.4.95 (So) 12:00		
IMG_8217.jpg		no	5:40	5:45	340.000	345.000	5.000	Südfrankreich Italien	Vigevano		16.4.95 (So) 12:00		
IMG_8218.jpg		no	5:45	5:50	345.000	350.000	5.000	Südfrankreich Italien			16.4.95 (So) 12:00		
IMG_8219.jpg		no	5:50	5:55	350.000	355.000	5.000	Südfrankreich Italien	Certosa di Pavia		16.4.95 (So) 12:00		
IMG_8220.jpg		no	5:55	6:00	355.000	360.000	5.000	Südfrankreich Italien	Certosa di Pavia		16.4.95 (So) 12:00		
IMG_8221.jpg		no	6:00	6:05	360.000	365.000	5.000	Südfrankreich Italien			16.4.95 (So) 12:00		
IMG_8222.jpg		no	6:05	6:10	365.000	370.000	5.000	Südfrankreich Italien			16.4.95 (So) 12:00		
IMG_8223.jpg		no	6:10	6:15	370.000	375.000	5.000	Südfrankreich Italien			16.4.95 (So) 12:00		
IMG_8224.jpg		no	6:15	6:20	375.000	380.000	5.000	Südfrankreich Italien			16.4.95 (So) 12:00		
IMG_8225.jpg		no	6:20	6:25	380.000	385.000	5.000	Südfrankreich Italien			16.4.95 (So) 12:00		
IMG_8226.jpg		no	6:25	6:30	385.000	390.000	5.000	Südfrankreich Italien			16.4.95 (So) 12:00		
IMG_8227.jpg		no	6:30	6:35	390.000	395.000	5.000	Südfrankreich Italien			16.4.95 (So) 12:00		
IMG_8228.jpg		no	6:35	6:40	395.000	400.000	5.000	Südfrankreich Italien			16.4.95 (So) 12:00		
IMG_8229.jpg		no	6:40	6:45	400.000	405.000	5.000	Südfrankreich Italien			16.4.95 (So) 12:00		
IMG_8230.jpg		no	6:45	6:50	405.000	410.000	5.000	Südfrankreich Italien			16.4.95 (So) 12:00		
IMG_8231.jpg		no	6:50	6:55	410.000	415.000	5.000	Südfrankreich Italien			16.4.95 (So) 12:00		
IMG_8232.jpg		no	6:55	7:00	415.000	420.000	5.000	Südfrankreich Italien			16.4.95 (So) 12:00		
IMG_8233.jpg		no	7:00	7:05	420.000	425.000	5.000	Südfrankreich Italien			16.4.95 (So) 12:00		
IMG_8234.jpg		no	7:05	7:10	425.000	430.000	5.000	Südfrankreich Italien			16.4.95 (So) 12:00		
IMG_8235.jpg		no	7:10	7:15	430.000	435.000	5.000	Südfrankreich Italien			16.4.95 (So) 12:00		
IMG_8236.jpg		no	7:15	7:20	435.000	440.000	5.000	Südfrankreich Italien	Arsie		16.4.95 (So) 12:00		
IMG_8237.jpg		no	7:20	7:25	440.000	445.000	5.000	Südfrankreich Italien	Arsie		16.4.95 (So) 12:00		
IMG_8238.jpg		no	7:25	7:30	445.000	450.000	5.000	Südfrankreich Italien	Arsie		16.4.95 (So) 12:00		
IMG_8239.jpg		no	7:30	7:35	450.000	455.000	5.000	Südfrankreich Italien	Arsie		16.4.95 (So) 12:00		
IMG_8240.jpg		no	7:35	7:40	455.000	460.000	5.000	Südfrankreich Italien	Arsie		16.4.95 (So) 12:00		
IMG_8241.jpg		no	7:40	7:45	460.000	465.000	5.000	Südfrankreich Italien	Arsie		16.4.95 (So) 12:00		
IMG_8242.jpg		no	7:45	7:50	465.000	470.000	5.000	Südfrankreich Italien	Arsie		16.4.95 (So) 12:00		
IMG_8243.jpg		no	7:50	7:55	470.000	475.000	5.000	Südfrankreich Italien	Arsie		16.4.95 (So) 12:00		
IMG_8244.jpg		no	7:55	8:00	475.000	480.000	5.000	Südfrankreich Italien			16.4.95 (So) 12:00		
Scrsh_9240.jpg		no	8:00	8:05	480.000	485.000	5.000	Südfrankreich Italien					
